Wine id,Wine Name,Winery,Year,Average Rating,Ratings,Price,Wine ID,Wine Type
1155199,Dalva Vintage Porto,C. da Silva,2011,4.0,66 ratings,No average price available,1155199,Fortified
1155199,Dalva Vintage Porto,C. da Silva,1994,3.8,34 ratings,No average price available,1155199,Fortified
1519571,Vintage Port,Quinta de Santa Eufémia,2008,4.4,40 ratings,€37.99,1519571,Fortified
1519571,Vintage Port,Quinta de Santa Eufémia,2014,4.3,46 ratings,No average price available,1519571,Fortified
1519571,Vintage Port,Quinta de Santa Eufémia,2007,3.8,51 ratings,No average price available,1519571,Fortified
1143682,Colheita Porto,Feist,1989,4.4,40 ratings,€99,1143682,Fortified
1143682,Colheita Porto,Feist,2003,4.2,46 ratings,No average price available,1143682,Fortified
1143682,Colheita Porto,Feist,1998,4.1,28 ratings,No average price available,1143682,Fortified
1143682,Colheita Porto,Feist,2001,3.9,27 ratings,No average price available,1143682,Fortified
1108141,Colheita Port,Romariz,1963,4.4,39 ratings,€202.95,1108141,Fortified
1108141,Colheita Port,Romariz,2004,3.4,43 ratings,No average price available,1108141,Fortified
1142434,Vintage Port,Delaforce,1966,4.5,31 ratings,No average price available,1142434,Fortified
1142434,Vintage Port,Delaforce,2011,4.4,35 ratings,€98,1142434,Fortified
1142434,Vintage Port,Delaforce,1977,4.3,79 ratings,No average price available,1142434,Fortified
1142434,Vintage Port,Delaforce,1975,4.3,40 ratings,No average price available,1142434,Fortified
1142434,Vintage Port,Delaforce,2003,4.2,107 ratings,No average price available,1142434,Fortified
1142434,Vintage Port,Delaforce,1994,4.2,138 ratings,No average price available,1142434,Fortified
1142434,Vintage Port,Delaforce,1992,4.2,62 ratings,No average price available,1142434,Fortified
1142434,Vintage Port,Delaforce,1985,4.2,27 ratings,No average price available,1142434,Fortified
1142434,Vintage Port,Delaforce,1970,4.2,34 ratings,No average price available,1142434,Fortified
1142434,Vintage Port,Delaforce,2000,4.1,114 ratings,No average price available,1142434,Fortified
1142434,Vintage Port,Delaforce,1963,4.1,43 ratings,No average price available,1142434,Fortified
1968079,Vintage Port,Quinta Casa Amarela,2011,4.4,32 ratings,€79,1968079,Fortified
1586930,Colheita Port,Feuerheerd's,1975,4.4,31 ratings,No average price available,1586930,Fortified
1586930,Colheita Port,Feuerheerd's,1977,4.3,29 ratings,No average price available,1586930,Fortified
1586930,Colheita Port,Feuerheerd's,1990,4.2,87 ratings,No average price available,1586930,Fortified
1586930,Colheita Port,Feuerheerd's,2000,4.1,29 ratings,No average price available,1586930,Fortified
1586930,Colheita Port,Feuerheerd's,2011,4.0,25 ratings,No average price available,1586930,Fortified
1586930,Colheita Port,Feuerheerd's,1997,4.0,29 ratings,No average price available,1586930,Fortified
1586930,Colheita Port,Feuerheerd's,2012,3.9,46 ratings,No average price available,1586930,Fortified
1586930,Colheita Port,Feuerheerd's,2005,3.9,43 ratings,No average price available,1586930,Fortified
1586930,Colheita Port,Feuerheerd's,2008,3.8,26 ratings,No average price available,1586930,Fortified
1205379,Vintage Port,Quinta de La Rosa,2014,4.4,31 ratings,No average price available,1205379,Fortified
1205379,Vintage Port,Quinta de La Rosa,2005,4.2,45 ratings,€74.39,1205379,Fortified
1205379,Vintage Port,Quinta de La Rosa,2000,4.2,56 ratings,€54.50,1205379,Fortified
1205379,Vintage Port,Quinta de La Rosa,2011,4.1,86 ratings,€60,1205379,Fortified
1205379,Vintage Port,Quinta de La Rosa,2012,3.9,67 ratings,No average price available,1205379,Fortified
1205379,Vintage Port,Quinta de La Rosa,2004,3.9,25 ratings,€68.82,1205379,Fortified
1205379,Vintage Port,Quinta de La Rosa,2009,3.8,45 ratings,No average price available,1205379,Fortified
1205379,Vintage Port,Quinta de La Rosa,2007,3.8,28 ratings,No average price available,1205379,Fortified
1878291,Excellent Moscatel Roxo,Horácio Simões,2020,No average rating available,No ratings available,No average price available,1878291,Fortified
1878291,Excellent Moscatel Roxo,Horácio Simões,2019,No average rating available,No ratings available,No average price available,1878291,Fortified
1878291,Excellent Moscatel Roxo,Horácio Simões,2010,No average rating available,No ratings available,No average price available,1878291,Fortified
1878291,Excellent Moscatel Roxo,Horácio Simões,2000,No average rating available,No ratings available,No average price available,1878291,Fortified
1199441,Colheita Port,Barão de Vilar,1997,4.4,27 ratings,€37.60,1199441,Fortified
1199441,Colheita Port,Barão de Vilar,1990,4.2,61 ratings,€72.51,1199441,Fortified
1199441,Colheita Port,Barão de Vilar,1977,4.1,26 ratings,No average price available,1199441,Fortified
1199441,Colheita Port,Barão de Vilar,2012,4.0,71 ratings,No average price available,1199441,Fortified
1199441,Colheita Port,Barão de Vilar,2003,4.0,25 ratings,No average price available,1199441,Fortified
1199441,Colheita Port,Barão de Vilar,2007,3.9,43 ratings,No average price available,1199441,Fortified
1199441,Colheita Port,Barão de Vilar,2001,3.9,37 ratings,€36.67,1199441,Fortified
1199441,Colheita Port,Barão de Vilar,2009,3.7,89 ratings,€17.95,1199441,Fortified
1199441,Colheita Port,Barão de Vilar,2006,3.7,107 ratings,€32,1199441,Fortified
1199441,Colheita Port,Barão de Vilar,2004,3.7,127 ratings,No average price available,1199441,Fortified
1199441,Colheita Port,Barão de Vilar,2005,3.5,179 ratings,€27.11,1199441,Fortified
1199441,Colheita Port,Barão de Vilar,1999,3.5,29 ratings,€38.50,1199441,Fortified
1155355,20 Year Old Tawny Port,Taylor's,"20 Year Old Tawny Port

N.V.",4.3,9314 ratings,No average price available,1155355,Fortified
1213801,20 Years Old Tawny Porto,Sandeman,"20 Years Old Tawny Porto

N.V.",4.3,3651 ratings,No average price available,1213801,Fortified
1163338,20 Year Old Tawny Port,Fonseca,"20 Year Old Tawny Port

N.V.",4.3,2624 ratings,No average price available,1163338,Fortified
1661385,20 Years Old Tawny Port,Dow's,"20 Years Old Tawny Port

N.V.",4.3,2085 ratings,No average price available,1661385,Fortified
75985,Duque de Bragança 20 Year Tawny Port,Ferreira,"Duque de Bragança 20 Year Tawny Port

N.V.",4.3,1841 ratings,No average price available,75985,Fortified
81321,20 Year Old Tawny Port,Quinta do Noval,"20 Year Old Tawny Port

N.V.",4.3,1511 ratings,No average price available,81321,Fortified
1190334,20 Years Old Tawny Port,Kopke,"20 Years Old Tawny Port

N.V.",4.3,1271 ratings,No average price available,1190334,Fortified
1390528,Porto 20 Years Old Tawny,Niepoort,"Porto 20 Years Old Tawny

N.V.",4.3,1171 ratings,No average price available,1390528,Fortified
1390997,Setúbal Moscatel Roxo,Bacalhôa,2014,4.4,32 ratings,No average price available,1390997,Fortified
1390997,Setúbal Moscatel Roxo,Bacalhôa,2002,4.4,186 ratings,No average price available,1390997,Fortified
1390997,Setúbal Moscatel Roxo,Bacalhôa,2020,4.3,30 ratings,No average price available,1390997,Fortified
1390997,Setúbal Moscatel Roxo,Bacalhôa,2016,4.3,45 ratings,No average price available,1390997,Fortified
1390997,Setúbal Moscatel Roxo,Bacalhôa,2012,4.3,82 ratings,No average price available,1390997,Fortified
1390997,Setúbal Moscatel Roxo,Bacalhôa,2007,4.3,28 ratings,No average price available,1390997,Fortified
1390997,Setúbal Moscatel Roxo,Bacalhôa,2001,4.3,111 ratings,No average price available,1390997,Fortified
1390997,Setúbal Moscatel Roxo,Bacalhôa,2021,4.2,70 ratings,No average price available,1390997,Fortified
1390997,Setúbal Moscatel Roxo,Bacalhôa,2015,4.2,36 ratings,No average price available,1390997,Fortified
1390997,Setúbal Moscatel Roxo,Bacalhôa,2000,4.1,66 ratings,No average price available,1390997,Fortified
1390997,Setúbal Moscatel Roxo,Bacalhôa,1999,4.1,44 ratings,No average price available,1390997,Fortified
1203034,Vintage Port,Gould Campbell,1977,4.5,85 ratings,No average price available,1203034,Fortified
1203034,Vintage Port,Gould Campbell,1983,4.3,39 ratings,No average price available,1203034,Fortified
1203034,Vintage Port,Gould Campbell,1980,4.3,189 ratings,No average price available,1203034,Fortified
1203034,Vintage Port,Gould Campbell,2000,4.2,87 ratings,€156.13,1203034,Fortified
1203034,Vintage Port,Gould Campbell,1985,4.2,229 ratings,No average price available,1203034,Fortified
1203034,Vintage Port,Gould Campbell,1994,4.1,31 ratings,No average price available,1203034,Fortified
5386972,20 Anos Tawny Porto,Bulas,"20 Anos Tawny Porto

N.V.",4.3,766 ratings,No average price available,5386972,Fortified
20891,Setúbal Moscatel Roxo Superior,Bacalhôa,1985,4.7,41 ratings,No average price available,20891,Fortified
20891,Setúbal Moscatel Roxo Superior,Bacalhôa,2004,4.5,361 ratings,No average price available,20891,Fortified
20891,Setúbal Moscatel Roxo Superior,Bacalhôa,2003,4.5,473 ratings,No average price available,20891,Fortified
20891,Setúbal Moscatel Roxo Superior,Bacalhôa,1998,4.5,32 ratings,No average price available,20891,Fortified
20891,Setúbal Moscatel Roxo Superior,Bacalhôa,2005,4.4,269 ratings,No average price available,20891,Fortified
20891,Setúbal Moscatel Roxo Superior,Bacalhôa,2001,4.4,142 ratings,No average price available,20891,Fortified
20891,Setúbal Moscatel Roxo Superior,Bacalhôa,2000,4.4,43 ratings,No average price available,20891,Fortified
20891,Setúbal Moscatel Roxo Superior,Bacalhôa,2002,4.3,765 ratings,€64.90,20891,Fortified
20891,Setúbal Moscatel Roxo Superior,Bacalhôa,2007,4.2,28 ratings,No average price available,20891,Fortified
20891,Setúbal Moscatel Roxo Superior,Bacalhôa,1999,4.2,63 ratings,No average price available,20891,Fortified
20891,Setúbal Moscatel Roxo Superior,Bacalhôa,2015,4.1,27 ratings,No average price available,20891,Fortified
3877742,20 Years Tawny Port,Pacheca,"20 Years Tawny Port

N.V.",4.3,650 ratings,No average price available,3877742,Fortified
76398,Porto Tawny 40 Years Old,Cálem,"Porto Tawny 40 Years Old

N.V.",4.3,621 ratings,No average price available,76398,Fortified
2117087,30 Years Old Tawny Port,Kopke,"30 Years Old Tawny Port

N.V.",4.3,587 ratings,No average price available,2117087,Fortified
1169008,Pintas Vintage Port,Wine & Soul,2007,4.5,44 ratings,No average price available,1169008,Fortified
1169008,Pintas Vintage Port,Wine & Soul,2014,4.4,30 ratings,No average price available,1169008,Fortified
1169008,Pintas Vintage Port,Wine & Soul,2019,4.3,27 ratings,No average price available,1169008,Fortified
1169008,Pintas Vintage Port,Wine & Soul,2017,4.3,51 ratings,No average price available,1169008,Fortified
1169008,Pintas Vintage Port,Wine & Soul,2016,4.3,44 ratings,No average price available,1169008,Fortified
1169008,Pintas Vintage Port,Wine & Soul,2011,4.3,66 ratings,No average price available,1169008,Fortified
1169008,Pintas Vintage Port,Wine & Soul,2009,4.3,81 ratings,No average price available,1169008,Fortified
1169008,Pintas Vintage Port,Wine & Soul,2015,4.2,71 ratings,No average price available,1169008,Fortified
1169008,Pintas Vintage Port,Wine & Soul,2003,4.2,39 ratings,No average price available,1169008,Fortified
3872201,40 Years Old Aged Tawny Port,Maynard's,"40 Years Old Aged Tawny Port

N.V.",4.3,428 ratings,No average price available,3872201,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,1965,4.5,32 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,2020,4.4,67 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,2008,4.4,127 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,2007,4.4,117 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,1998,4.4,127 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,1988,4.4,47 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,1987,4.4,72 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,1986,4.4,46 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,2011,4.3,33 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,2010,4.3,211 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,2006,4.3,412 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,2003,4.3,51 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,1999,4.3,208 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,1997,4.3,28 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,1995,4.3,61 ratings,€125,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,2012,4.2,204 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,2009,4.2,94 ratings,€38.63,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,2005,4.2,323 ratings,€36.90,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,2004,4.2,691 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,2001,4.2,401 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,1992,4.2,58 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,1990,4.2,38 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,2017,4.1,27 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,2015,4.1,57 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,2014,4.1,42 ratings,No average price available,1391837,Fortified
1391837,Quinta dos Malvedos Vintage Port,W. & J. Graham's,1996,4.0,55 ratings,No average price available,1391837,Fortified
6030024,Moscatel Roxo de Setúbal 10 Anos Superior,Bacalhôa,2005,4.4,51 ratings,No average price available,6030024,Fortified
6030024,Moscatel Roxo de Setúbal 10 Anos Superior,Bacalhôa,2004,4.3,52 ratings,No average price available,6030024,Fortified
6030024,Moscatel Roxo de Setúbal 10 Anos Superior,Bacalhôa,2003,4.3,96 ratings,No average price available,6030024,Fortified
6030024,Moscatel Roxo de Setúbal 10 Anos Superior,Bacalhôa,2018,4.0,34 ratings,No average price available,6030024,Fortified
2103851,Quinta da Gaivosa 20 Anos Old Tawny Port,Alves de Sousa,"Quinta da Gaivosa 20 Anos Old Tawny Port

N.V.",4.3,364 ratings,No average price available,2103851,Fortified
1815731,Boal Single Harvest Madeira,Henriques & Henriques,"Boal Single Harvest Madeira

N.V.",4.3,359 ratings,No average price available,1815731,Fortified
1494206,Malvasia 20 Years Old Madeira,Henriques & Henriques,"Malvasia 20 Years Old Madeira

N.V.",4.3,344 ratings,No average price available,1494206,Fortified
1507708,30 Anos Porto,Messias,"30 Anos Porto

N.V.",4.3,302 ratings,No average price available,1507708,Fortified
5067687,Quinta Da Gricha Vintage Port,Churchill's,2005,4.4,52 ratings,No average price available,5067687,Fortified
5067687,Quinta Da Gricha Vintage Port,Churchill's,2003,4.4,47 ratings,No average price available,5067687,Fortified
5067687,Quinta Da Gricha Vintage Port,Churchill's,1999,4.1,29 ratings,No average price available,5067687,Fortified
4280269,10 Years Old Tawny Port,Vasques de Carvalho,"10 Years Old Tawny Port

N.V.",4.3,271 ratings,No average price available,4280269,Fortified
4233144,Boal Madeira,Henriques & Henriques,"Boal Madeira

N.V.",4.3,267 ratings,No average price available,4233144,Fortified
1806295,20 Years Old White Port,Kopke,"20 Years Old White Port

N.V.",4.3,241 ratings,No average price available,1806295,Fortified
1922943,Malmsey Madeira,Blandy's,"Malmsey Madeira

N.V.",4.3,237 ratings,No average price available,1922943,Fortified
80037,Quinta da Roeda Vintage Port,Croft,2004,4.3,233 ratings,No average price available,80037,Fortified
80037,Quinta da Roeda Vintage Port,Croft,1997,4.2,38 ratings,No average price available,80037,Fortified
80037,Quinta da Roeda Vintage Port,Croft,1995,4.2,81 ratings,No average price available,80037,Fortified
80037,Quinta da Roeda Vintage Port,Croft,2018,4.1,44 ratings,No average price available,80037,Fortified
80037,Quinta da Roeda Vintage Port,Croft,2015,4.1,83 ratings,No average price available,80037,Fortified
80037,Quinta da Roeda Vintage Port,Croft,2012,4.1,136 ratings,No average price available,80037,Fortified
80037,Quinta da Roeda Vintage Port,Croft,2002,4.1,79 ratings,€73.80,80037,Fortified
80037,Quinta da Roeda Vintage Port,Croft,2008,3.9,146 ratings,€59.99,80037,Fortified
80037,Quinta da Roeda Vintage Port,Croft,1987,3.9,33 ratings,No average price available,80037,Fortified
80037,Quinta da Roeda Vintage Port,Croft,2005,3.7,111 ratings,€67.50,80037,Fortified
7418446,10 Anos Moscatel de Setúbal Superior,Bacalhôa,2004,4.4,54 ratings,No average price available,7418446,Fortified
7418446,10 Anos Moscatel de Setúbal Superior,Bacalhôa,2005,4.3,39 ratings,No average price available,7418446,Fortified
7418446,10 Anos Moscatel de Setúbal Superior,Bacalhôa,2003,4.2,72 ratings,No average price available,7418446,Fortified
1199462,Moscatel de Setúbal Superior,Casa Ermelinda Freitas,2007,4.5,35 ratings,No average price available,1199462,Fortified
1199462,Moscatel de Setúbal Superior,Casa Ermelinda Freitas,2009,4.4,32 ratings,No average price available,1199462,Fortified
1199462,Moscatel de Setúbal Superior,Casa Ermelinda Freitas,2005,4.2,64 ratings,No average price available,1199462,Fortified
3882585,20 Years Old Tawny Port,Vasques de Carvalho,"20 Years Old Tawny Port

N.V.",4.3,195 ratings,No average price available,3882585,Fortified
1149616,Gran Cruz 30 Year Old Tawny Port,Porto Cruz,"Gran Cruz 30 Year Old Tawny Port

N.V.",4.3,191 ratings,No average price available,1149616,Fortified
5576784,Colheita Porto,Miguels,2005,4.3,31 ratings,No average price available,5576784,Fortified
5576784,Colheita Porto,Miguels,1977,4.2,40 ratings,No average price available,5576784,Fortified
5576784,Colheita Porto,Miguels,1995,4.1,32 ratings,No average price available,5576784,Fortified
2211339,Silval Vintage Port,Quinta do Noval,2011,4.5,25 ratings,No average price available,2211339,Fortified
2211339,Silval Vintage Port,Quinta do Noval,2004,4.3,29 ratings,No average price available,2211339,Fortified
2211339,Silval Vintage Port,Quinta do Noval,2003,4.3,167 ratings,No average price available,2211339,Fortified
2211339,Silval Vintage Port,Quinta do Noval,2002,4.3,94 ratings,€45.20,2211339,Fortified
2211339,Silval Vintage Port,Quinta do Noval,1997,4.3,174 ratings,€63.36,2211339,Fortified
2211339,Silval Vintage Port,Quinta do Noval,1995,4.3,44 ratings,€56.12,2211339,Fortified
2211339,Silval Vintage Port,Quinta do Noval,2007,4.2,119 ratings,€105,2211339,Fortified
2211339,Silval Vintage Port,Quinta do Noval,2000,4.2,307 ratings,No average price available,2211339,Fortified
2211339,Silval Vintage Port,Quinta do Noval,1996,4.2,127 ratings,No average price available,2211339,Fortified
2211339,Silval Vintage Port,Quinta do Noval,2015,4.1,41 ratings,€45,2211339,Fortified
2211339,Silval Vintage Port,Quinta do Noval,2005,4.1,65 ratings,€76.80,2211339,Fortified
2211339,Silval Vintage Port,Quinta do Noval,2001,4.1,289 ratings,No average price available,2211339,Fortified
2211339,Silval Vintage Port,Quinta do Noval,1999,4.1,76 ratings,€62.24,2211339,Fortified
2211339,Silval Vintage Port,Quinta do Noval,1998,4.1,262 ratings,€53,2211339,Fortified
1155195,Dalva Tawny 30 Years Old Port,C. da Silva,"Dalva Tawny 30 Years Old Port

N.V.",4.3,170 ratings,No average price available,1155195,Fortified
5063417,30 Anos Porto Branco,Quinta da Devesa,"30 Anos Porto Branco

N.V.",4.3,163 ratings,No average price available,5063417,Fortified
1160439,Late Bottled Vintage Port,Warre's,1987,4.5,151 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,1983,4.5,95 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,1982,4.5,106 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,1980,4.5,121 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,1977,4.5,122 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,1994,4.4,127 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,1985,4.4,280 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,2020,4.3,48 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,2000,4.3,155 ratings,€39,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,1999,4.3,102 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,1997,4.3,66 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,1995,4.3,59 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,1992,4.3,40 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,2002,4.2,453 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,1996,4.2,62 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,2011,4.1,146 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,2005,4.1,46 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,2004,4.1,610 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,2003,4.1,547 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,1991,4.1,34 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,2007,4.0,392 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,2018,3.9,41 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,2010,3.9,63 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,2008,3.9,375 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,2013,3.8,33 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,2009,3.8,187 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,2001,3.8,175 ratings,No average price available,1160439,Fortified
1160439,Late Bottled Vintage Port,Warre's,2006,3.7,34 ratings,No average price available,1160439,Fortified
1406217,30 Years Old Tawny Port,Valriz,"30 Years Old Tawny Port

N.V.",4.3,152 ratings,No average price available,1406217,Fortified
1983819,Port 20 Years Old Tawny,Rozès,"Port 20 Years Old Tawny

N.V.",4.3,152 ratings,No average price available,1983819,Fortified
6449035,20 Anos Porto Branco,Quinta da Devesa,"20 Anos Porto Branco

N.V.",4.3,145 ratings,No average price available,6449035,Fortified
4890957,30 Year Old White Port,Quevedo,"30 Year Old White Port

N.V.",4.3,142 ratings,No average price available,4890957,Fortified
1538076,40 Years Old Tawny Porto,Poças,"40 Years Old Tawny Porto

N.V.",4.3,133 ratings,No average price available,1538076,Fortified
1509603,Porto Aged Tawny 30 Years Old,Quinta do Portal,"Porto Aged Tawny 30 Years Old

N.V.",4.3,128 ratings,No average price available,1509603,Fortified
3948678,Vintage Porto,Vasques de Carvalho,2016,4.3,35 ratings,No average price available,3948678,Fortified
3948678,Vintage Porto,Vasques de Carvalho,2013,4.0,28 ratings,€44.60,3948678,Fortified
1251203,LBV Porto,Seara d'Ordens,2015,4.4,65 ratings,No average price available,1251203,Fortified
1251203,LBV Porto,Seara d'Ordens,2018,4.3,48 ratings,No average price available,1251203,Fortified
1251203,LBV Porto,Seara d'Ordens,2016,4.3,109 ratings,No average price available,1251203,Fortified
1251203,LBV Porto,Seara d'Ordens,2014,4.3,55 ratings,€18.80,1251203,Fortified
1251203,LBV Porto,Seara d'Ordens,2011,4.3,60 ratings,No average price available,1251203,Fortified
1251203,LBV Porto,Seara d'Ordens,2017,4.2,104 ratings,No average price available,1251203,Fortified
1251203,LBV Porto,Seara d'Ordens,2013,4.2,92 ratings,No average price available,1251203,Fortified
1251203,LBV Porto,Seara d'Ordens,2012,4.2,97 ratings,No average price available,1251203,Fortified
1251203,LBV Porto,Seara d'Ordens,2020,4.1,34 ratings,No average price available,1251203,Fortified
1251203,LBV Porto,Seara d'Ordens,2009,4.1,72 ratings,No average price available,1251203,Fortified
1251203,LBV Porto,Seara d'Ordens,2008,4.1,44 ratings,No average price available,1251203,Fortified
1251203,LBV Porto,Seara d'Ordens,2005,4.0,34 ratings,No average price available,1251203,Fortified
1251203,LBV Porto,Seara d'Ordens,2010,3.9,29 ratings,No average price available,1251203,Fortified
1251203,LBV Porto,Seara d'Ordens,2007,3.8,29 ratings,No average price available,1251203,Fortified
1562535,40 Years Old Tawny Port,Valriz,"40 Years Old Tawny Port

N.V.",4.3,104 ratings,No average price available,1562535,Fortified
1739894,Quinta dos Canais Vintage Port,Cockburn's,2007,4.3,103 ratings,€67.65,1739894,Fortified
1739894,Quinta dos Canais Vintage Port,Cockburn's,2001,4.3,44 ratings,No average price available,1739894,Fortified
1739894,Quinta dos Canais Vintage Port,Cockburn's,2006,4.2,28 ratings,€44.25,1739894,Fortified
1739894,Quinta dos Canais Vintage Port,Cockburn's,2010,4.1,191 ratings,€35.55,1739894,Fortified
1739894,Quinta dos Canais Vintage Port,Cockburn's,2005,4.1,28 ratings,No average price available,1739894,Fortified
1739894,Quinta dos Canais Vintage Port,Cockburn's,2000,4.1,102 ratings,No average price available,1739894,Fortified
1739894,Quinta dos Canais Vintage Port,Cockburn's,2003,4.0,35 ratings,No average price available,1739894,Fortified
1368603,Late Bottled Vintage Port,Ramos Pinto,2002,4.4,84 ratings,No average price available,1368603,Fortified
1368603,Late Bottled Vintage Port,Ramos Pinto,2000,4.3,102 ratings,€57,1368603,Fortified
1368603,Late Bottled Vintage Port,Ramos Pinto,1997,4.3,77 ratings,No average price available,1368603,Fortified
1368603,Late Bottled Vintage Port,Ramos Pinto,1983,4.2,41 ratings,€129,1368603,Fortified
1368603,Late Bottled Vintage Port,Ramos Pinto,1982,4.2,45 ratings,€75,1368603,Fortified
1368603,Late Bottled Vintage Port,Ramos Pinto,2014,4.1,412 ratings,No average price available,1368603,Fortified
1368603,Late Bottled Vintage Port,Ramos Pinto,2003,4.1,89 ratings,No average price available,1368603,Fortified
1368603,Late Bottled Vintage Port,Ramos Pinto,2001,4.1,46 ratings,No average price available,1368603,Fortified
1368603,Late Bottled Vintage Port,Ramos Pinto,2017,4.0,165 ratings,No average price available,1368603,Fortified
1368603,Late Bottled Vintage Port,Ramos Pinto,2015,4.0,222 ratings,No average price available,1368603,Fortified
1368603,Late Bottled Vintage Port,Ramos Pinto,2013,4.0,408 ratings,No average price available,1368603,Fortified
1368603,Late Bottled Vintage Port,Ramos Pinto,2009,4.0,544 ratings,No average price available,1368603,Fortified
1368603,Late Bottled Vintage Port,Ramos Pinto,2004,4.0,161 ratings,No average price available,1368603,Fortified
1368603,Late Bottled Vintage Port,Ramos Pinto,1994,4.0,28 ratings,No average price available,1368603,Fortified
1368603,Late Bottled Vintage Port,Ramos Pinto,1991,4.0,27 ratings,€70,1368603,Fortified
1368603,Late Bottled Vintage Port,Ramos Pinto,2007,3.9,118 ratings,€25,1368603,Fortified
1368603,Late Bottled Vintage Port,Ramos Pinto,2005,3.9,198 ratings,No average price available,1368603,Fortified
1368603,Late Bottled Vintage Port,Ramos Pinto,2012,3.8,253 ratings,No average price available,1368603,Fortified
1368603,Late Bottled Vintage Port,Ramos Pinto,2011,3.8,425 ratings,No average price available,1368603,Fortified
